main_sku,master_sku,name,тип,barcode,barcodes,является_основным,основной_sku,дубли,компоненты_count,компоненты,входит_в_комплекты
104104028_681821,104104028,"The Act скраб Грейпфрут для ног, для тела 300 г",Товар,4678599767282,4678599767282,да,,,0,,"115064234_405847,129083852_559821810"
112385458_448422315,112385458,BABOR Refining Enzyme Vitamin C энзимная пудра 15 г,Товар,4015165363170,4015165363170,да,,,0,,
108648691_313941,108648691,Tocobo крем Multi Ceramide для лица 50 мл,Товар,8809835060027,8809835060027,да,,,0,,
100128570_448245783,100128570,"VICHY NORMADERM Интенсивно очищающий гель для лица и тела, 400 мл",Товар,,,да,,,0,,
115036935_529724496,115036935,Catrice Melted Sun Cream Bronzer бронзер 020 Beach Babe,Товар,4059729419248,4059729419248,да,,143002363_157980885,0,,
103967566_15142052,103967566,Farmstay крем AloeVera Perfect SPF65 для лица 80 мл,Товар,,,да,,,0,,
38100015_852933809,38100015,PUPA Luminys Silky Baked Face Powder сухая 01 светло-бежевый светло-бежевый,Товар,8011607099146,8011607099146,да,,,0,,
117558731_788734002,117558731,Skin1004 Madagascar Centella набор по уходу за лицом для женщин,Товар,,,да,,,4,104868246_15142052|Skin1004 Madagascar Centella Ampoule пенка 125 мл|1.0; 104762771_15142052|Skin1004 тонер Madagascar Centella Toning 210 мл|1.0; 109249274_125869|Skin1004 крем Madagascar Centella Cream для лица 75 мл|1.0; 116668199_945061141|Skin1004 крем Madagascar Centella Air-Fit Suncream Light SPF30 для лица 50 мл|1.0,
108098538_15142052,108098538,LAGOM Cellup Gel To Water Cleanser гель-пенка 170 мл,Товар,8809450981240,8809450981240,да,,,0,,
124383398_306345809,124383398,AXIS-Y тонер Dark Spot Correcting Glow 125 мл,Товар,8809634610959,8809634610959,да,,"142068942_805935246,142370344_585265488,143973062_282782508,144202916_674440641,149384131_700997843,150540266_691665986,155238819_333629544,156920244_806054632,142929584_480134523",0,,
109830569_338791,109830569,Tocobo Coconut пенка 150 мл,Товар,8809835060034,8809835060034,да,,,0,,
109397641_172365998,109397641,Lacto-Fit gold порошок 100,Товар,,,да,,,0,,
102054505_15142052,102054505,MANYO тонер Bifida Cica Herb 210 мл,Товар,8809730951963,8809730951963,да,,,0,,
17300775_007085818,17300775,"BVLGARI Aqva Marine туалетная вода EDT 100 мл, для мужчин",Товар,,,да,,,0,,
108511076_301088844,108511076,Тушь для ресниц LUXVISAGE Fan! Volume для объема черный,Товар,4811329039994,4811329039994,да,,,0,,
113572679_126226312,113572679,"Bielita-Вiтекс Pink Passion парфюмированный спрей 150 мл, для женщин",Товар,4813406011954,4813406011954,да,,"123384684_048449086,121376129_772833223",0,,"121398082_283765240,122564762_175568691,117773681_567082235,132878976_025444423,122243140_331008490"
102371828_270599,102371828,Welcos Confume Argan шампунь 750 мл,Товар,,,да,,,0,,
103087914_940974,103087914,WOKALI скраб Avocado для тела 350 мл,Товар,,,да,,,0,,
101475179_15142052,101475179,Farmstay тонер Hyaluronic Multi Aqua Ultra 500 мл,Товар,,,да,,,0,,
106516388_750502219,106516388,The Act Ламеллярный крем для рук 65 мл,Товар,4678599767497,4678599767497,да,,,0,,
100886409_157538459,100886409,HERA крем Sun Mate Leports SPF50 для лица 70 мл,Товар,,,да,,104725988_749904403,0,,
139959653_623439542,115753242,The Act шампунь Everyday для волос 280 мл,Товар,4678597499420,4678597499420,да,,,0,,
112709558_448333233,112709558,Torriden крем Dive In Low Molecular Hyaluronic Acid для лица 80 мл,Товар,8809504741660,8809504741660,да,,,0,,
17601947_353046300,17601947,La Roche-Posay бальзам Cicaplast B5 Soothing Reparing для лица 40 мл,Товар,,,да,,,0,,
150110680_141142699,150110680,Sen Sulu blush stick румяна 02 sunrise glow,Товар,8683077752748,8683077752748,да,,,0,,
118385944_709670715,118385944,Пудра Ponds Watermelon Fresh & Bright рассыпчатая Translucent полупрозрачный,Товар,8851932455350,8851932455350,да,,,0,,
105868383_15142052,105868383,MANYO крем Foundation Free Sun SPF50 для лица 50 мл,Товар,8809730954094,8809730954094,да,,,0,,
101958464_825085535,101958464,CU Skin сыворотка Clean Up Vitamin C+ для лица 20 мл,Товар,,,да,,,0,,
102828115_248229168,102828115,LUXVISAGE Lip Volumizer Hot Vanilla блеск для губ 306 Ice Taupe,Товар,4811329036504,4811329036504,да,,,0,,
100362820_15142052,100362820,Some by Mi тонер Aha Bha Pha 30 Days Miracle 150 мл,Товар,,,да,,,0,,
121231089_944418070,121231089,Anua Hyaluronic Acid 8 Panthenol пенка 150 мл,Товар,8809640735561,8809640735561,да,,,0,,
100541452_327867,100541452,"Loreal Paris Telescopic для объема, удлиняющая черный",Товар,3600521479452,3600521479452,да,,,0,,
38100331_687577201,38100331,Golden Rose Long Wear Finishing Powder,Товар,,,да,,,0,,
107970156_028653289,107970156,Influence Skinnovation Matte тональный крем 01 бело-бежевый 25 мл,Товар,4602006309741,4602006309741,да,,,0,,
130053640_882331305,130053640,Tashe Shine Sandal спрей 200 мл,Товар,4812413007080,4812413007080,да,,"151080580_180336055,153606148_507008327",0,,
109862485_972804,109862485,Umai Beauty крем Bliss Collagen для лица 30 мл,Товар,2100000000067,2100000000067,да,,,0,,"115873361_127755,132322757_294030223,114689881_559978,112345399_862121,115715427_165511,113345413_495226,115705932_692011,113399880_345810,118828627_413735802,115413565_603610,128851325_171378229,130700793_572900272,116600958_926601361"
137281197_701292030,137281197,Tashe Солевой спрей для волос с эффектом объема спрей средняя фиксация 200 мл,Товар,4812413007219,4812413007219,да,,,0,,
100999150_15142052,100999150,The Ordinary сыворотка Retinol 0.5% in Squalane для лица 30 мл,Товар,,,да,,,0,,
103722271_859308322,103722271,The Act Масло сухое от растяжек масло 110 мл,Товар,4678599767602,4678599767602,да,,,0,,
21900311_302861,21900311,TONY MOLY Clean Dew Aloe пенка 180 мл,Товар,8806358531485,8806358531485,да,,,0,,
17600180_15142052,17600180,Deoproce крем Snail Recovery для лица 100 г,Товар,8809240760659,8809240760659,да,,,0,,
107970163_082419297,107970163,Influence Skinnovation Hydra тональный крем 01 25 мл,Товар,4602006309864,4602006309864,да,,,0,,
17400288_395670,107651538,"Тушь для ресниц Maybelline New York Lash Sensational для объема, подкручивающая черный",Товар,,,да,,108812565_413956,0,,
109349875_735785923,109349875,BEAUTY PROFF набор кистей для макияжа Travel Set 5,Товар,,,да,,,0,,
161551368_125572788,161551368,AXIS-Y тонер PDNR 270 мл,Товар,,,да,,,0,,
109007073_577911,109007073,Beauty Creations спонж капля поролон 1 шт,Товар,,,да,,,0,,
108427590_900049156,108427590,"The Act масло для кутикулы, ногтей и рук 20 мл",Товар,4678599767268,4678599767268,да,,,0,,
100698067_865865861,100698067,Elemis Pro-Collagen Marine Cream крем 50 мл,Товар,,,да,,,0,,
101197393_428785307,101197393,Тушь для ресниц Maybelline New York Cils Sensational Sky High удлиняющая черный,Товар,30166967,30166967,да,,,0,,
144391961_341299073,144391961,Vitamin Village Tart Cherry Collagen стик 15 шт,Товар,8809772271289,8809772271289,да,,,0,,144168205_605950554
103534675_110557463,103534675,The Act Манго крем-баттер для тела 180 мл,Товар,4678599767299,4678599767299,да,,136593012_525200318,0,,"130805038_805158954,130828082_711406574"
112418487_699714598,112418487,BABOR крем Skinovage Purifying Cream для лица 50 мл,Товар,,,да,,,0,,
116423473_408064352,116423473,BEAUTY PROFF Silver Brush Set 12,Товар,4870237018859,4870237018859,да,,,0,,
107206695_15142052,107206695,Beauty of Joseon Green Plum Refreshing гель 100 мл,Товар,8809738314678,8809738314678,да,,,0,,115841574_239537
100550111_229254414,100550111,Водостойкая тушь для ресниц Maybelline New York Lash Sensational черный,Товар,,,да,,,0,,
101620044_556821777,101620044,ART SOFFIO тени прессованные MASTERS 6 Purple Dream лиловая мечта,Товар,,,да,,,0,,
113662475_823484959,113662475,Tashe Nutrition шампунь 300 мл,Товар,4812413000944,4812413000944,да,,,0,,"112626222_182336133,114344103_804034449"
100352549_15142052,100352549,Farmstay Solution Collagen сыворотка для лица 30 мл,Товар,,,да,,,0,,
114886073_483938,114886073,Dr.Ceuracle Hyal Reyouth Trio Set набор по уходу за лицом для женщин,Товар,,,да,,,0,,
102807470_322382,102807470,MANYO Pure Deep Cleansing Foam пенка 200 мл,Товар,8809730959174,8809730959174,да,,,0,,
103156475_15142052,103156475,Farmstay крем Black Snail & Peptide 9 Perfect для лица 55 мл,Товар,,,да,,,0,,
100114017_15142052,100114017,MEDI-PEEL эссенция Peptide 9 Volume 100 мл,Товар,8809941820386,8809941820386,да,,,0,,
101239725_207772,101239725,Dr.Ceuracle тонер Hyal Reyouth 120 мл,Товар,,,да,,,0,,"119121546_832239440,104338160_970515"
109006983_209103,109006983,Beauty Creations спонж капля поролон 1 шт,Товар,,,да,,,0,,
132322591_938832343,132322591,Anua сыворотка PDRN Hyaluronic Capsule 100+ для лица 30 мл,Товар,8809640736667,8809640736667,да,,,0,,
108635021_379692641,108635021,Судокрем 125 г,Товар,4630013791464,4630013791464,да,,,0,,
107933330_675690399,107933330,SKIN&LAB сыворотка Barrierderm Milky для лица 50 мл,Товар,,,да,,,0,,
104280005_879216513,104280005,Pyunkang Yul Deep Clear бальзам 100 мл,Товар,,,да,,,0,,
102350074_744514333,102350074,Loreal Paris Absolut Repair 500 мл,Товар,,,да,,,0,,
219401666,123117303,1Kids Йода-Line экстракт 280,Товар,,,да,,,1,505548447|1Kids Йода-Line Детская каша 1 шт 280 мл|5.0,
102875846_15142052,102875846,Farmstay Avocado крем для тела 300 мл,Товар,,,да,,,0,,
102258966_243144,102258966,"Кремовые румяна 3в1: для лица, век и губ Shik Perfect Liquid Blush 04",Товар,,,да,,,0,,
100367547_836728783,100367547,"VICHY DERCOS Интенсивный шампунь-уход против перхоти для чувствительной кожи головы, 200 мл",Товар,,,да,,,0,,
116337042_826127347,116337042,"Catrice Summer Obsession Bronzer Blush Highlighter Palette Matte And Glow хайлайтер, бронзер 0",Товар,,,да,,,0,,
100222431_744809,100222431,Milani Cosmetics Conceal+ Perfect Longwear консилер 110 Nude Ivory,Товар,,,да,,,0,,
100208281_552037650,100208281,BABOR Cleansing Gel Tonic гель 200 мл,Товар,,,да,,,0,,
120169927_239884990,120169927,The Act набор шампунь и маска Everyday для волос 280 мл,Товар,4678597699813,4678597699813,да,,,0,,
112364525_104238,118224262,Maybelline New York Super Stay Matte Ink жидкая помада 140,Товар,,,да,,,0,,
109640611_050000441,109640611,Loreal Professionnel Paris Vitamino Color шампунь 500 мл,Товар,3474636975952,3474636975952,да,,,0,,
110946098_823801707,110946098,D'Alba сыворотка Moist Glow Sun SPF50 для лица 30 мл,Товар,,,да,,,0,,
136632944_644398239,136632944,Purito Wonder Releaf Centella SPF30 BB крем 21 Light Beige 30 мл,Товар,,,да,,,0,,
108456613_453782122,108456613,BEAUTY PROFF Baby Pink набор кистей 10 шт,Товар,,,да,,,0,,
104335695_919347,104335695,Likato Professional Pefect Hair 17 in 1 крем-спрей 250 мл,Товар,,,да,,101291213_572039,0,,
100371303_15142052,100371303,MEDI-PEEL крем Cica Antio для лица 30 мл,Товар,8809409343549,8809409343549,да,,,0,,
122437773_534832559,122437773,The Act спрей-кондиционер детский для волос 250 мл,Товар,4630420060665,4630420060665,да,,,0,,
119230337_923680178,119230337,LAGOM стик Airy Velvet sun SPF50 для лица 18 г,Товар,8809450982216,8809450982216,да,,,0,,
100371600_291599,100371600,"LA ROCHE-POSAY LIPIKAR AP+M Липидовосполняющий бальзам тройного действия для лица и тела, 75 мл",Товар,,,да,,,0,,
